iid	SUBJID	AGE	BATCH	COUNTRY_FATHER	COUNTRY_MGF	COUNTRY_MGM	COUNTRY_MOTHER	COUNTRY_PGF	COUNTRY_PGM	COUNTRY_SELF	GROUPING_COLLECTION	GROUPING_CONTINENTAL_ORIGIN	GROUPING_PCA_LABEL1	GROUPING_PCA_LABEL2	POPRES_GENDER	PRIMARY_LANGUAGE	POPRES_GENDER_INFERRED	STATUS_OVERALL	STATUS_PASSED_QC1	STATUS_PASSED_QC2	NA	pc1	pc2	#SNP
35736	35736	50.0	4	Romania	Romania	Romania	Romania	Romania	Romania	Romania	Lausanne	European	Romania	EuropeSE	Female	Romanian	N	Passed QC	Y	Y		-0.002054711993204576	-0.003673538986772038	48505
35798	35798	53.0	4	Yugoslavia	Montenegro	Montenegro	Yugoslavia	Montenegro	Montenegro	Yugoslavia	Lausanne	European	Yugoslavia	EuropeSE	Male	Serbian	N	Passed QC	Y	Y		-0.005433925903666343	0.005174076542579131	46816
35851	35851	47.0	4	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Female	German	N	Passed QC	Y	Y		-0.0002601104856626206	-0.003631870158169051	47450
35984	35984	64.0	4	Romania	Romania	Romania	Romania	Romania	Romania	Romania	Lausanne	European	Romania	EuropeSE	Female	Romanian	N	Passed QC	Y	Y		-0.008663786794711123	-0.003201746028290026	47132
36104	36104	50.0	4	Yugoslavia	Kosovo	Kosovo	Yugoslavia	Kosovo	Kosovo	Yugoslavia	Lausanne	European	Yugoslavia	EuropeSE	Female	Kosovan	N	Passed QC	Y	Y		-0.011851737433508551	0.003951838824720535	47681
36141	36141	55.0	4	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Female	French	N	Passed QC	Y	Y		-0.004391367991307073	-0.003971242192558206	47630
36304	36304	48.0	4	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Male	French	N	Passed QC	Y	Y		-0.0009340980340977881	-0.01359950511608085	46333
36428	36428	54.0	4	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Male	French	N	Passed QC	Y	Y		0.0017559789840677089	-0.0074220161730005636	47945
36561	36561	61.0	4	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Female	German	N	Passed QC	Y	Y		0.002739259781009212	-0.009681586551399769	46286
36758	36758	51.0	4	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Male	French	N	Passed QC	Y	Y		-0.008981425759832884	-0.008366802733925998	48551
37125	37125	40.0	4	Macedonia	Macedonia	Macedonia	Macedonia	Macedonia	Macedonia	Macedonia	Lausanne	European	Macedonia	EuropeSE	Female	Macedonian	N	Passed QC	Y	Y		-0.008397933366390905	0.0030367049648967323	48101
37137	37137	72.0	4	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Female	French	N	Passed QC	Y	Y		0.0003095499575625912	-0.0056509147527199	48048
37439	37439	53.0	4	Hungary	Hungary	Hungary	Hungary	Hungary	Hungary	Hungary	Lausanne	European	Hungary	EuropeE	Female	Hungarian	N	Passed QC	Y	Y		0.0036791042811622735	0.0014006664858393406	47779
37628	37628	58.0	4	Romania	Romania	Romania	Romania	Romania	Romania	Romania	Lausanne	European	Romania	EuropeSE	Male	Romanian	N	Passed QC	Y	Y		-0.0035883008741390194	0.0015997820085189881	46883
37773	37773	38.0	4	Yugoslavia	Yugoslavia	Yugoslavia	Yugoslavia	Yugoslavia	Yugoslavia	Yugoslavia	Lausanne	European	Yugoslavia	EuropeSE	Female	Albanian	N	Passed QC	Y	Y		-0.012136030633195134	-3.072889333865123e-05	48380
38059	38059	60.0	4	Switzerland	Italy	Italy	Switzerland	Switzerland	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Female	French	N	Passed QC	Y	Y		-0.006693258672023371	-0.009240173134467473	48209
38642	38642	39.0	4	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Male	French	N	Passed QC	Y	Y		-0.004156925872754707	-0.007416596168707894	47593
38700	38700	36.0	4	Croatia	Croatia	Croatia	Croatia	Croatia	Croatia	Croatia	Lausanne	European	Croatia	EuropeSE	Male	Croatian	N	Passed QC	Y	Y		-0.0024476474035355395	0.0034451279013895855	48016
38782	38782	42.0	4	Yugoslavia	Kosovo	Kosovo	Yugoslavia	Kosovo	Kosovo	Yugoslavia	Lausanne	European	Yugoslavia	EuropeSE	Male	Albanian	N	Passed QC	Y	Y		-0.007837135352653981	-0.0002485977302385967	47129
38794	38794	47.0	4	Yugoslavia	Kosovo	Kosovo	Yugoslavia	Kosovo	Kosovo	Yugoslavia	Lausanne	European	Yugoslavia	EuropeSE	Male	Albanian	N	Passed QC	Y	Y		-0.010882575356883728	-0.002092969893619969	47579
39319	39319	54.0	4	Slovenia	Slovenia	Slovenia	Slovenia	Slovenia	Slovenia	Slovenia	Lausanne	European	Slovenia	EuropeSE	Female	Slovene	N	Passed QC	Y	Y		-0.0028868991940454924	0.0016983220765644492	48223
39333	39333	67.0	4	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Germany	Switzerland	Lausanne	European	Switzerland	EuropeW	Female	French	N	Passed QC	Y	Y		-0.001571571274495977	-0.009036242112113475	47457
39457	39457	46.0	4	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Female	French	N	Passed QC	Y	Y		-0.004105296732201432	-0.008062188924416154	47565
39943	39943	53.0	4	Hungary	Hungary	Hungary	Hungary	Hungary	Hungary	Hungary	Lausanne	European	Hungary	EuropeE	Male	Hungarian	N	Passed QC	Y	Y		0.003938580412352795	0.007602171437692103	46914
39964	39964	45.0	4	Switzerland	Germany	Germany	Switzerland	Germany	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Female	German	N	Passed QC	Y	Y		0.002718304539073381	-0.007060488200402862	48470
40276	40276	75.0	4	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Male	French	N	Passed QC	Y	Y		-0.0066266666982013	-0.005502704934832914	47589
40509	40509	59.0	4	Switzerland	Switzerland	Switzerland	Switzerland	Italy	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Female	French	N	Passed QC	Y	Y		0.004600354637506782	-0.006082879471231823	48527
40584	40584	48.0	4	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Female	French	N	Passed QC	Y	Y		-0.006897339381643265	-0.004868275958495182	48026
40677	40677	57.0	4	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Female	French	N	Passed QC	Y	Y		0.0011814590355200974	-0.00744638960320982	48514
40785	40785	66.0	4	Hungary	Hungary	Hungary	Hungary	Hungary	Hungary	Hungary	Lausanne	European	Hungary	EuropeE	Male	Hungarian	N	Passed QC	Y	Y		0.0008877823774773163	0.003592192998353804	47465
41037	41037	72.0	4	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Female	French	N	Passed QC	Y	Y		-0.0025875753461080276	-0.007980294291859003	46483
41221	41221	39.0	4	Yugoslavia	Yugoslavia	Yugoslavia	Yugoslavia	Yugoslavia	Yugoslavia	Yugoslavia	Lausanne	European	Yugoslavia	EuropeSE	Male	Yugoslavian	N	Passed QC	Y	Y		-0.012170705509858265	0.00012211583361040204	48560
41521	41521	57.0	4	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Male	French	N	Passed QC	Y	Y		-0.004627438438848253	-0.009120491106617667	45625
41606	41606	54.0	4	Hungary	Hungary	Hungary	Hungary	Hungary	Hungary	Hungary	Lausanne	European	Hungary	EuropeE	Male	Hungarian	N	Passed QC	Y	Y		-0.005855434370745647	-0.0036693186696957003	47054
41729	41729	58.0	4	Yugoslavia	Kosovo	Kosovo	Yugoslavia	Kosovo	Kosovo	Yugoslavia	Lausanne	European	Yugoslavia	EuropeSE	Male	Albanian	N	Passed QC	Y	Y		-0.009684460620309822	-0.0006002769465346879	46462
41734	41734	50.0	4	Yugoslavia	Kosovo	Kosovo	Yugoslavia	Kosovo	Kosovo	Yugoslavia	Lausanne	European	Yugoslavia	EuropeSE	Male	Albanian	N	Passed QC	Y	Y		-0.010227078639609463	-0.0007491909595844942	47080
41778	41778	39.0	4	Yugoslavia	Serbia	Serbia	Yugoslavia	Serbia	Serbia	Yugoslavia	Lausanne	European	Yugoslavia	EuropeSE	Male	Albanian	N	Passed QC	Y	Y		-0.017894667216466723	0.0006067513201370611	48043
42096	42096	72.0	4	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Male	German	N	Passed QC	Y	Y		-9.642542440803968e-05	-0.0018517667402965883	47139
42098	42098	50.0	4	Yugoslavia	Yugoslavia	Yugoslavia	Yugoslavia	Yugoslavia	Yugoslavia	Yugoslavia	Lausanne	European	Yugoslavia	EuropeSE	Female	Romanian	N	Passed QC	Y	Y		-0.005860866192278967	0.0013483470427672675	47334
42125	42125	41.0	4	Yugoslavia	Kosovo	Kosovo	Yugoslavia	Kosovo	Kosovo	Yugoslavia	Lausanne	European	Yugoslavia	EuropeSE	Female	Kosovan	N	Passed QC	Y	Y		-0.006248754899597034	-1.973790960566759e-05	47705
42725	42725	57.0	4	Hungary	Hungary	Hungary	Hungary	Hungary	Hungary	Hungary	Lausanne	European	Hungary	EuropeE	Female	Hungarian	N	Passed QC	Y	Y		0.0009427522260391572	0.0006404614903776113	48633
43159	43159	43.0	4	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Female	German	N	Passed QC	Y	Y		-0.00015000653954767143	-0.00654979951712026	46944
43172	43172	42.0	4	Czech Republic	Czech Republic	Czech Republic	Czech Republic	Czech Republic	Czech Republic	Czech Republic	Lausanne	European	Czech Republic	EuropeE	Male	Czech	N	Passed QC	Y	Y		0.0026234192933111116	-0.0003207160294267105	47942
43208	43208	66.0	4	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Female	French	N	Passed QC	Y	Y		-0.00262003465235573	-0.008332069956393266	47093
43252	43252	49.0	4	Czech Republic	Czech Republic	Czech Republic	Czech Republic	Czech Republic	Czech Republic	Czech Republic	Lausanne	European	Czech Republic	EuropeE	Male	Czech	N	Passed QC	Y	Y		0.009092566564342278	0.004006710857109289	48228
43379	43379	48.0	4	Switzerland	France	France	Switzerland	Switzerland	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Female	French	N	Passed QC	Y	Y		-0.0014498358882486242	-0.004506411420626938	48518
43473	43473	41.0	4	Bosnia	Bosnia	Bosnia	Bosnia	Bosnia	Bosnia	Bosnia	Lausanne	European	Bosnia-Herzegovina	EuropeSE	Female	Serbian	N	Passed QC	Y	Y		-0.004146088072690627	0.0027755188110554323	45628
43624	43624	37.0	4	Switzerland	Italy	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Male	French	N	Passed QC	Y	Y		-0.001341617245622204	-0.006270482688057904	48558
44651	44651	67.0	4	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Female	French	N	Passed QC	Y	Y		-0.0005123817335106875	-0.007952199289658367	48232
45010	45010	37.0	4	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Female	French	N	Passed QC	Y	Y		-0.001574127519086606	-0.007144421994145785	47733
45094	45094	68.0	4	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Male	French	N	Passed QC	Y	Y		0.0019782763634805327	-0.00975897747903463	46592
45879	45879	72.0	4	Hungary	Hungary	Hungary	Hungary	Hungary	Hungary	Hungary	Lausanne	European	Hungary	EuropeE	Female	Hungarian	N	Passed QC	Y	Y		0.002720262987494674	-0.002777716500417129	46728
45968	45968	54.0	4	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Female	French	N	Passed QC	Y	Y		0.0004464581434812709	-0.009022419162050772	46819
46254	46254	59.0	4	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Female	German	N	Passed QC	Y	Y		0.00021656833346795176	-0.0058837721205230115	47337
46349	46349	36.0	4	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Female	French	N	Passed QC	Y	Y		-0.003848199818708471	-0.0047412867398958685	47617
46683	46683	50.0	4	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Male	French	N	Passed QC	Y	Y		0.0011314721510718912	-0.01005178421695183	47945
47058	47058	50.0	4	Macedonia	Macedonia	Macedonia	Macedonia	Macedonia	Macedonia	Macedonia	Lausanne	European	Macedonia	EuropeSE	Male	Macedonian	N	Passed QC	Y	Y		-0.009678050367717987	0.0011037619346038142	47995
47101	47101	48.0	4	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Female	French	N	Passed QC	Y	Y		-0.0009258973278700015	-0.006332190424948703	47902
47219	47219	39.0	4	Bosnia	Bosnia	Bosnia	Bosnia	Bosnia	Bosnia	Bosnia	Lausanne	European	Bosnia-Herzegovina	EuropeSE	Female	Serbo-Croatian	N	Passed QC	Y	Y		-0.0010924892706201635	0.0015128446203534485	45790
47459	47459	61.0	4	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Female	French	N	Passed QC	Y	Y		-0.006582051800738801	-0.009075644566382683	47211
47943	47943	36.0	4	Switzerland	Switzerland	Germany	Switzerland	Switzerland	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Male	French	N	Passed QC	Y	Y		0.0005064033677384362	-0.004541808984273158	48554
48009	48009	47.0	4	Yugoslavia	Yugoslavia	Yugoslavia	Yugoslavia	Yugoslavia	Yugoslavia	Yugoslavia	Lausanne	European	Yugoslavia	EuropeSE	Female	Albanian	N	Passed QC	Y	Y		-0.01290542249232842	0.0007056839603891931	47638
48052	48052	45.0	4	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Male	French	N	Passed QC	Y	Y		0.0027554204376819377	-0.009431085268478485	48579
48538	48538	58.0	4	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Female	French	N	Passed QC	Y	Y		-0.0028252601128459145	-0.008275869448016091	46991
48549	48549	51.0	4	Switzerland	Italy	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Female	French	N	Passed QC	Y	Y		-0.0035741891891331408	-0.007517889824233262	48540
49032	49032	63.0	4	Hungary	Hungary	Hungary	Hungary	Hungary	Hungary	Hungary	Lausanne	European	Hungary	EuropeE	Male	Hungarian	N	Passed QC	Y	Y		-0.004282592406347713	-0.0022452733710209066	48803
49043	49043	41.0	4	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Male	French	N	Passed QC	Y	Y		0.0033496513683869645	-0.004218978734626573	47816
49152	49152	42.0	4	Yugoslavia	Serbia	Serbia	Yugoslavia	Serbia	Serbia	Yugoslavia	Lausanne	European	Yugoslavia	EuropeSE	Male	Serbian	N	Passed QC	Y	Y		-0.0018284462858338373	0.0011125034944029718	47928
49378	49378	41.0	4	Yugoslavia	Yugoslavia	Yugoslavia	Yugoslavia	Yugoslavia	Yugoslavia	Yugoslavia	Lausanne	European	Yugoslavia	EuropeSE	Female	French	N	Passed QC	Y	Y		-0.0037138651294433985	-0.0014307715394150215	47500
49547	49547	48.0	4	Romania	Romania	Romania	Romania	Romania	Romania	Romania	Lausanne	European	Romania	EuropeSE	Female	Romanian	N	Passed QC	Y	Y		-0.006181028557852117	-0.000642367484334976	47545
49575	49575	42.0	4	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Male	German	N	Passed QC	Y	Y		0.000749462559130676	-0.0027558686291142705	46693
49686	49686	40.0	4	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Switzerland	Lausanne	European	Switzerland	EuropeW	Female	French	N	Passed QC	Y	Y		-0.0020232058893832816	-0.009572239765018274	46647
49857	49857	38.0	4	Yugoslavia	Kosovo	Kosovo	Yugoslavia	Kosovo	Kosovo	Yugoslavia	Lausanne	European	Yugoslavia	EuropeSE	Male	Serbo-Croatian	N	Passed QC	Y	Y		-0.011621945667332101	-0.0005572953025542739	47346
415	415	51.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Male		N	Passed QC	Y	Y		0.006578966105012718	-0.009528961971948333	47947
452	452	60.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Male		N	Passed QC	Y	Y		0.006312277809034515	-0.009211262674342044	48680
685	685	65.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Female	English	N	Passed QC	Y	Y		0.001891808320776792	-0.007330354686204328	48313
989	989	55.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Male		N	Passed QC	Y	Y		0.007623521241114403	-0.0014372354152901552	48449
1139	1139	61.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Male		N	Passed QC	Y	Y		0.003481761721669102	-0.009759837329477501	48256
1164	1164	37.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Male		N	Passed QC	Y	Y		0.009201360249843601	-0.008770674639817993	47358
1269	1269	51.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Male		N	Passed QC	Y	Y		0.00964896272307656	-0.00855325278341332	48243
1334	1334	63.0	3							Ireland	LOLIPOP - European	European	Ireland	EuropeNW	Female	English	N	Passed QC	Y	Y		0.007636857144517035	-0.015291059426731998	48279
1398	1398	39.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Female	English	N	Passed QC	Y	Y		0.0017039182360962927	-0.013707700103256823	47002
1551	1551	57.0	3							Ireland	LOLIPOP - European	European	Ireland	EuropeNW	Female	English	N	Passed QC	Y	Y		0.006921367607588734	-0.009933146740967517	47226
1599	1599	56.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Male		N	Passed QC	Y	Y		9.412133798199207e-06	-0.012447505784591672	47018
2721	2721	55.0	3							Ireland	LOLIPOP - European	European	Ireland	EuropeNW	Male		N	Passed QC	Y	Y		0.008487462473593313	-0.013500147715599941	47900
3001	3001	42.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Male		N	Passed QC	Y	Y		0.005161014942936596	-0.010399230073274946	48588
3146	3146	55.0	3							Ireland	LOLIPOP - European	European	Ireland	EuropeNW	Male		N	Passed QC	Y	Y		0.007623226758042131	-0.011691215856990497	48640
3181	3181	43.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Male		N	Passed QC	Y	Y		0.004970064438454387	-0.009886746035733269	47822
3708	3708	51.0	3							Ireland	LOLIPOP - European	European	Ireland	EuropeNW	Male		N	Passed QC	Y	Y		0.01011252100133226	-0.012044385192517623	48377
4573	4573	46.0	3							Ireland	LOLIPOP - European	European	Ireland	EuropeNW	Male		N	Passed QC	Y	Y		0.009282909499168428	-0.0075864049364620465	48581
4865	4865	56.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Male	English	N	Passed QC	Y	Y		0.0021694692186432787	-0.00976065470122237	47710
4982	4982	53.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Male	English	N	Passed QC	Y	Y		0.011740541904312268	-0.008814221787185848	47779
5099	5099	39.0	3							Sweden	LOLIPOP - European	European	Sweden	EuropeN	Male		N	Passed QC	Y	Y		0.012745649462951127	-0.00013911619368648813	48527
5426	5426	36.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Male		N	Passed QC	Y	Y		0.0007339546188933385	-0.008078756033673813	48440
5445	5445	62.0	3							Ireland	LOLIPOP - European	European	Ireland	EuropeNW	Male		N	Passed QC	Y	Y		0.013486371579103602	-0.018331414007990342	48396
5560	5560	40.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Male		N	Passed QC	Y	Y		0.006584267592032992	-0.015135894635236213	48537
6762	6762	67.0	3							Scotland	LOLIPOP - European	European	Scotland	EuropeNW	Male	English	N	Passed QC	Y	Y		0.010281817338579718	-0.013216509669615127	45647
6802	6802	57.0	3							Ireland	LOLIPOP - European	European	Ireland	EuropeNW	Female	English	N	Passed QC	Y	Y		0.008762241306093502	-0.006486594505664495	48035
6985	6985	36.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Male	English	N	Passed QC	Y	Y		0.010146724465996666	-0.010429349798993837	48576
7795	7795	68.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Male	English	N	Passed QC	Y	Y		0.0069612222794535735	-0.01031831155471282	48258
8126	8126	68.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Male	English	N	Passed QC	Y	Y		0.005008549714945388	-0.0120593847065063	48306
8295	8295	54.0	3								LOLIPOP - European	European			Male		N	Passed QC	Y	Y		-0.009103961693878646	0.008150042770483814	48457
8682	8682	35.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Male		N	Passed QC	Y	Y		0.005133918065752518	-0.012478924957301024	48252
8838	8838	35.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Male	English	N	Passed QC	Y	Y		0.007978527027374904	-0.013921348458301756	47447
9610	9610	58.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Female	English	N	Passed QC	Y	Y		0.0045112570265696626	-0.012098303906490696	47768
9631	9631	63.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Male		N	Passed QC	Y	Y		0.004019180917870105	-0.014736770853832437	47994
9736	9736	36.0	3,7							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Male	English	N	Passed QC	Y	Y		0.01217171411221218	-0.011766886147539835	48886
10548	10548	68.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Male		N	Passed QC	Y	Y		0.003382718222444312	-0.012848615728432022	48605
10966	10966	48.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Male		N	Passed QC	Y	Y		0.006021957405284628	-0.012941311115192485	48533
11577	11577	61.0	3							Ireland	LOLIPOP - European	European	Ireland	EuropeNW	Male		N	Passed QC	Y	Y		0.008171584383913577	-0.012016237347781494	48430
12009	12009	52.0	3							Ireland	LOLIPOP - European	European	Ireland	EuropeNW	Male		N	Passed QC	Y	Y		0.004461220821447896	-0.012918726393836906	47940
12725	12725	74.0	3,7							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Female	English	N	Passed QC	Y	Y		0.006178270204014595	-0.008432445853349587	48913
12863	12863	37.0	3							Ireland	LOLIPOP - European	European	Ireland	EuropeNW	Male		N	Passed QC	Y	Y		0.004249877977585918	-0.015785759480113584	48020
13550	13550	45.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Male		N	Passed QC	Y	Y		0.007818374778651174	-0.013221585506942758	47746
13732	13732	46.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Male	English	N	Passed QC	Y	Y		0.008775740599242491	-0.006157640885303089	47660
13750	13750	60.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Male		N	Passed QC	Y	Y		0.008683580884941693	-0.011474582571825648	48063
14511	14511	56.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Male	English	N	Passed QC	Y	Y		0.00767223131262523	-0.01082191037578788	48160
15101	15101	54.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Male		N	Passed QC	Y	Y		0.009203960663655808	-0.010601130737739257	48491
15615	15615	47.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Male		N	Passed QC	Y	Y		0.005578638595321968	-0.006485001789067243	47858
15748	15748	37.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Male		N	Passed QC	Y	Y		0.005082402795372055	-0.013530924652471675	48366
16115	16115	57.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Male	English	N	Passed QC	Y	Y		0.005014989202712285	-0.014853073226980339	48462
16161	16161	64.0	3							Ireland	LOLIPOP - European	European	Ireland	EuropeNW	Male		N	Passed QC	Y	Y		0.007531555707688484	-0.012115062490096055	48383
17248	17248	68.0	3							Croatia	LOLIPOP - European	European	Croatia	EuropeSE	Male	Croatian	N	Passed QC	Y	Y		-0.001105149237457018	0.0008083622919088555	47903
17282	17282	47.0	3							Ireland	LOLIPOP - European	European	Ireland	EuropeNW	Male		N	Passed QC	Y	Y		0.005743153206777627	-0.01846436293766729	47298
17918	17918	62.0	3							Ireland	LOLIPOP - European	European	Ireland	EuropeNW	Female	English	N	Passed QC	Y	Y		0.006392457568016262	-0.01910582362132681	47883
18147	18147	37.0	3							Ireland	LOLIPOP - European	European	Ireland	EuropeNW	Male		N	Passed QC	Y	Y		0.0055850424047557	-0.0131656176592554	47459
18213	18213	36.0	3							Kosovo	LOLIPOP - European	European	Kosovo	EuropeSE	Male		N	Passed QC	Y	Y		-0.011408846375802662	0.0014217132445579915	47658
18906	18906	73.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Female	English	N	Passed QC	Y	Y		0.002659347547945059	-0.007951068220333967	46421
18935	18935	61.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Female	English	N	Passed QC	Y	Y		0.00912157045232688	-0.012451899491083027	47992
19568	19568	44.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Male		N	Passed QC	Y	Y		0.007958057908044727	-0.009449323197067962	48052
19644	19644	47.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Male	English	N	Passed QC	Y	Y		0.005832995535399875	-0.01277659324578968	48216
21319	21319	59.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Male		N	Passed QC	Y	Y		0.004831563018674119	-0.00997356986255314	48584
21377	21377	41.0	3							United Kingdom	LOLIPOP - European	European	United Kingdom	EuropeNW	Female	English	N	Passed QC	Y	Y		0.006038231724766009	-0.014682721580524976	48881
