	pc1	pc2	#SNP	iid	pop
1037	-0.0020719146448311206	-0.03666024259393484	498878	HGDP00149.HO	Ignore_Makrani.HO
1038	0.007420716911142502	-0.03424352480499643	499868	HGDP00150.HO	Ignore_Makrani.HO
1039	0.023299382283585923	-0.03583860495756676	499138	HGDP00151.HO	Makrani.HO
1040	0.018756530888026646	-0.03542698006451923	500107	HGDP00153.HO	Makrani.HO
1041	0.022735089914875644	-0.03074537683286459	499282	HGDP00154.HO	Makrani.HO
1042	0.025251475066679647	-0.03478318779314951	499498	HGDP00155.HO	Makrani.HO
1043	0.022600971286831296	-0.037331324027861455	499289	HGDP00157.HO	Makrani.HO
1044	0.021014379178014114	-0.03443537355943277	499849	HGDP00158.HO	Makrani.HO
1045	0.02050884858620399	-0.036996053634490864	499896	HGDP00160.HO	Makrani.HO
1046	0.020523259543759408	-0.0371146867033141	499999	HGDP00161.HO	Makrani.HO
1047	-0.007323286362809053	-0.03856831775209187	497474	HGDP00167.HO	Sindhi_Pakistan.HO
1048	-0.005740104319801145	-0.03737839327846287	495517	HGDP00169.HO	Sindhi_Pakistan.HO
1049	-0.0003142019453859192	-0.035502865981385925	497725	HGDP00171.HO	Sindhi_Pakistan.HO
1050	-0.0005451710710084579	-0.03607566308934944	496620	HGDP00179.HO	Sindhi_Pakistan.HO
1051	-0.0029174220179745782	-0.03327316586966906	498579	HGDP00181.HO	Sindhi_Pakistan.HO
1052	-0.004588890162836908	-0.031356684843267466	498425	HGDP00187.HO	Sindhi_Pakistan.HO
1053	-0.0004480905580972425	-0.0349211255608478	497485	HGDP00191.HO	Sindhi_Pakistan.HO
1054	-0.010292449574911839	-0.03644011078776351	498919	HGDP00195.HO	Sindhi_Pakistan.HO
1055	-0.005833001205369671	-0.030936669307251644	499334	HGDP00197.HO	Sindhi_Pakistan.HO
1056	-0.0018300393451598069	-0.030608193150401784	497602	HGDP00201.HO	Sindhi_Pakistan.HO
1057	-0.0012401437570549797	-0.03641592848205206	497404	HGDP00205.HO	Sindhi_Pakistan.HO
1058	-0.014618887963758041	-0.037167573909677745	499066	HGDP00206.HO	Sindhi_Pakistan.HO
1059	-0.0025505232888464622	-0.035384663142942516	493681	HGDP00208.HO	Sindhi_Pakistan.HO
1060	-0.006688126232582062	-0.033334333498427994	499106	HGDP00210.HO	Sindhi_Pakistan.HO
1061	0.01319035102563344	-0.02586705800276058	497151	HGDP00213.HO	Pathan.HO
1062	0.009185528227459617	-0.02656532853875638	499274	HGDP00214.HO	Ignore_Pathan.HO
1063	-0.000657442492211155	-0.0277943453943762	496457	HGDP00216.HO	Pathan.HO
1064	0.006663784060869684	-0.02502133587534508	498530	HGDP00218.HO	Pathan.HO
1065	0.00139369956581603	-0.034290585959523764	499049	HGDP00222.HO	Pathan.HO
